18.47025	46.2781	16	494	0	0	0	0	14	663	0	0	0	0	0	0	1	14	573	0	0	0	15	586	0	0	0	13	607	0	0	0	26	598	0	0	0	0
18.56638	46.03571	7	433	2	0	0	0	11	624	0	0	0	1	2	0	0	4	575	7	0	0	8	610	3	0	0	15	649	2	0	0	27	634	0	0	0	0
18.17861	45.99583	10	301	1	0	0	0	21	370	0	0	0	0	0	0	0	16	431	2	0	0	20	507	1	0	0	19	508	0	0	1	28	546	0	0	0	1
18.41961	46.35534	25	792	1	0	1	0	50	911	1	0	0	0	0	0	0	77	862	0	0	0	97	813	0	0	0	18	772	0	0	0	28	771	0	0	0	0
18.49154	46.29957	17	1190	0	0	0	0	25	1246	0	0	0	0	0	0	0	24	1202	1	0	0	36	1192	1	0	0	27	1178	0	0	0	29	1178	0	0	0	0
18.47385	46.15593	27	444	0	0	0	0	34	512	0	0	0	0	0	0	0	16	450	0	0	0	15	475	0	0	0	12	456	0	0	0	30	467	0	0	0	0
18.48415	46.12453	7	310	1	1	0	0	32	387	0	0	0	1	0	0	0	11	404	0	0	0	30	478	0	0	1	33	448	0	0	0	31	446	0	0	0	0
18.44889	46.32861	44	416	0	0	0	0	41	438	0	0	0	0	0	0	0	30	424	1	0	0	35	392	1	0	0	27	407	0	0	0	32	437	1	0	0	0
18.60397	46.04452	18	685	0	0	0	0	28	929	0	0	0	0	5	0	0	34	884	1	0	1	65	997	0	0	2	28	1048	0	0	12	33	1072	0	0	0	1
18.62696	46.07095	14	347	143	0	0	0	18	508	3	0	0	13	33	0	8	18	502	124	0	3	32	597	154	0	0	23	608	85	0	0	35	637	2	0	0	0
18.53465	45.99265	19	744	2	0	0	0	10	865	0	0	0	11	3	0	0	26	787	6	0	0	31	856	1	0	28	16	815	0	0	6	36	846	1	0	2	0
18.44838	46.00066	26	606	3	1	0	0	30	723	0	0	0	7	0	0	0	25	680	2	0	0	29	772	1	0	0	16	838	3	0	1	36	874	0	0	6	0
18.2375	45.94861	63	6	261	0	0	0	71	10	0	0	0	298	0	0	0	53	35	335	0	0	49	6	350	0	1	37	4	344	0	0	36	0	0	0	340	8
18.48021	46.36885	9	689	1	0	0	0	9	708	0	0	0	0	0	0	0	23	649	0	0	0	14	672	0	0	0	6	696	0	0	0	37	675	0	0	0	0
18.71644	46.05313	12	626	11	0	0	0	50	722	0	0	0	1	26	0	0	62	635	4	0	0	74	690	5	0	0	9	726	4	0	1	37	682	1	0	0	1
18.48742	46.46151	12	709	0	0	0	0	24	701	0	0	0	0	0	0	0	28	698	0	0	0	18	644	0	0	24	20	654	0	0	0	37	625	0	0	0	1
18.44838	46.00066	12	390	0	0	0	0	18	514	0	0	0	1	0	0	0	15	498	0	0	0	24	542	0	0	0	9	604	6	0	0	40	630	2	0	7	0
18.29853	45.93896	119	22	101	0	0	0	30	125	0	0	0	0	179	0	1	39	135	193	0	0	40	149	222	0	9	28	141	188	0	0	40	145	0	0	173	1
18.33342	46.39118	7	1059	1	0	0	0	64	1779	0	0	0	1	0	0	0	53	1170	1	0	0	113	1116	0	0	1	80	1102	0	1	2	41	1092	0	1	0	1
18.41635	46.39454	5	812	0	0	0	0	16	847	0	0	0	5	0	0	1	24	854	2	0	1	42	832	2	0	0	38	809	1	0	0	42	850	0	0	0	0
18.58639	45.86472	8	424	176	0	0	0	27	453	0	0	0	6	174	0	0	29	461	137	0	0	28	479	139	0	4	8	474	107	0	0	43	520	12	0	0	1
18.15	46.13333	35	198	0	0	0	0	52	217	0	0	0	0	0	0	27	65	198	0	0	26	49	176	1	0	17	33	158	0	0	38	43	166	0	0	0	20
18.38979	45.8967	7	360	3	1	0	0	9	461	0	0	0	2	0	0	0	34	477	0	0	0	31	488	13	0	0	149	571	1	0	0	44	503	0	0	0	0
18.55877	46.16191	7	623	0	0	0	0	14	788	0	0	0	0	0	0	0	45	766	1	0	0	75	813	1	0	12	33	784	0	1	0	44	575	0	0	1	12
18.59123	45.83255	3	403	126	0	1	0	3	485	0	0	0	1	43	0	0	280	860	253	0	4	271	829	236	3	33	57	551	4	0	0	47	558	0	0	0	0
18.5232	45.80057	16	302	297	0	0	0	21	346	11	0	0	1	263	0	0	12	311	255	1	0	18	311	254	0	8	24	300	186	0	19	48	438	52	0	0	0
18.53239	46.22076	9	653	0	0	0	0	14	806	0	0	0	0	0	0	0	53	654	0	0	0	53	747	0	0	0	49	837	0	0	0	50	850	0	1	0	0
18.68502	46.25201	40	755	6	1	0	0	78	869	0	0	0	0	0	0	0	53	714	0	0	1	42	815	0	0	0	312	555	0	0	0	50	673	0	0	0	0
18.544961	46.056131	47	294	153	0	2	0	58	381	0	0	0	168	2	0	0	65	366	150	0	0	74	390	133	0	0	58	410	1	0	104	51	379	50	0	25	0
18.35712	46.31113	2	321	0	0	0	0	2	338	0	0	0	0	0	0	0	10	290	0	0	0	6	289	0	0	0	12	282	0	0	0	53	246	0	0	0	0
18.47763	46.50182	18	941	0	0	6	0	35	983	14	0	0	0	0	0	0	58	955	0	1	0	61	838	3	1	0	48	833	1	0	0	53	830	0	0	0	0
18.52364	46.10835	21	750	0	0	3	0	14	866	0	0	0	1	0	0	2	38	854	1	0	0	42	932	1	0	1	35	939	0	0	0	53	938	0	0	0	1
18.52243	46.4401	46	1129	0	0	0	0	64	1114	0	0	0	0	0	0	0	58	1020	0	0	0	45	1038	0	0	0	40	1007	0	0	0	54	982	0	0	0	0
18.4144	46.00962	10	304	171	0	0	0	20	395	0	0	0	186	0	2	0	29	363	205	0	0	26	388	4	0	213	17	366	0	0	217	55	377	1	0	162	0
18.6574	46.25165	9	1179	170	2	0	0	30	1331	0	0	0	0	168	1	4	31	1256	145	0	0	9	1357	150	0	0	40	1304	115	1	0	56	1379	7	0	0	0
18.56289	46.50305	41	1131	1	0	0	0	23	1174	0	0	0	0	0	0	1	20	1130	0	0	0	33	981	0	0	0	33	908	0	0	0	56	913	0	0	0	0
18.46722	45.93389	10	574	287	1	0	0	26	609	0	0	0	0	275	0	0	28	558	314	1	24	59	581	240	0	27	44	560	204	0	21	57	608	64	0	0	25
18.04377	46.13312	26	344	0	0	0	0	33	347	0	0	0	0	0	0	1	31	348	0	0	0	21	365	0	0	36	23	328	0	0	0	57	316	0	0	0	21
18.44889	46.32861	20	761	0	0	7	0	20	743	0	0	0	0	0	0	8	23	756	0	0	6	32	739	0	0	0	19	749	3	0	6	58	768	1	0	0	0
17.91632	46.1552	26	167	2	0	0	0	34	188	0	0	0	0	0	0	0	19	177	0	0	0	19	185	0	0	0	30	172	0	0	0	58	144	0	0	0	15
18.6007	46.22199	40	1414	7	0	0	0	78	1524	0	0	0	0	1	0	3	60	1252	0	0	0	107	1180	4	0	19	55	1116	4	0	2	58	1126	0	0	0	0
18.51166	45.99636	32	518	542	1	124	0	235	641	1	0	0	0	566	0	1	235	560	556	1	10	267	700	6	0	502	14	682	1	0	699	61	603	3	2	362	252
18.39105	46.43086	54	1776	0	0	0	0	62	2006	0	0	0	0	0	0	0	46	2026	0	0	0	78	2113	0	0	1	59	2087	0	0	1	61	2257	0	0	0	2
18.41806	45.90722	4	303	7	2	0	0	18	457	0	0	0	6	0	0	1	11	418	3	0	2	83	324	0	0	0	31	400	6	0	2	63	375	0	0	0	0
18.57	45.86278	6	592	374	8	0	0	8	663	1	0	0	2	388	1	4	30	624	348	0	3	32	667	352	0	23	25	636	248	0	0	64	698	87	0	2	1
18.54277	46.37596	86	242	0	0	0	0	123	252	0	0	0	0	0	0	0	143	242	0	0	0	112	278	0	0	0	52	341	0	0	0	66	327	0	0	0	0
18.56194	46.25861	29	1366	0	0	9	0	22	1689	2	1	0	0	10	0	20	31	1629	5	0	13	55	1723	6	0	0	82	1652	0	0	1	67	1751	0	0	0	2
18.61187	45.84225	32	146	290	0	0	0	26	154	0	0	0	1	288	0	0	39	142	328	0	11	33	133	322	0	3	25	123	422	0	1	69	167	42	0	0	0
18.47528	45.87639	10	286	2	0	0	0	11	330	0	0	0	0	4	0	1	21	342	1	0	0	37	381	9	2	1	36	401	1	0	0	70	360	1	0	0	0
18.3625	45.93667	17	1067	0	2	0	0	46	1192	0	0	0	1	0	0	2	34	1188	14	0	0	70	1240	6	0	1	81	1194	3	0	0	73	1219	6	0	0	0
18.42528	45.88222	12	383	5	0	0	0	23	467	0	0	0	0	6	0	2	17	434	7	1	3	71	471	10	1	0	36	480	3	0	3	74	486	0	0	0	0
18.2570457458496	46.5783327334971	93	1097	0	1	0	0	71	1273	0	0	0	0	0	0	0	73	1359	0	0	0	50	1416	0	0	0	59	1375	0	0	1	74	1415	0	0	0	1
18.28122	46.28996	24	619	0	0	0	0	47	716	0	0	0	0	0	1	0	65	759	0	0	0	87	751	2	0	0	58	805	0	0	0	75	867	1	0	0	1
18.26	45.98	94	89	0	0	511	0	54	237	0	0	0	580	0	0	0	59	305	573	0	0	87	295	586	0	0	89	282	546	0	0	76	333	0	0	540	1
18.2	46.28333	108	404	1	0	0	0	116	453	0	0	0	1	0	0	0	116	403	0	0	0	105	422	0	0	70	75	411	0	0	0	77	412	0	0	0	0
18.33657	46.31124	0	366	0	0	0	0	9	447	0	0	0	0	0	0	0	14	454	0	0	0	61	437	3	0	0	72	418	0	0	0	78	454	0	0	0	0
18.137	46.1693	145	158	0	0	0	0	90	170	0	0	0	0	0	0	0	71	137	0	0	0	89	177	0	0	1	37	190	0	0	0	79	161	0	0	0	0
18.59648	46.34294	25	465	0	1	0	0	12	525	0	0	0	0	0	0	0	3	500	0	0	0	7	544	0	0	1	15	521	0	0	0	81	557	0	0	0	0
18.31771	46.33178	82	1247	24	0	0	0	47	1365	0	0	0	0	4	0	1	52	1212	2	0	0	60	1242	0	0	3	39	1204	0	0	0	83	1136	0	0	0	0
18.49685	46.38663	29	1044	0	0	0	0	24	1144	0	0	0	0	0	0	0	55	903	0	0	0	55	1110	0	0	21	34	1113	0	0	0	85	1177	0	0	0	0
18.65972	45.90056	38	45	253	0	148	0	37	88	0	0	0	475	0	0	0	53	80	0	0	0	45	80	561	0	0	49	73	539	0	0	86	72	1	0	532	2
18.42476	46.57426	3	696	0	0	0	0	24	730	0	0	0	1	0	0	0	47	799	0	0	0	73	751	0	0	0	52	769	0	0	1	87	744	0	0	0	0
17.9882	46.10751	10	120	1	0	0	0	10	155	0	0	0	0	0	0	0	9	133	0	0	0	48	186	0	0	0	55	144	0	0	0	88	137	0	0	0	0
18.37987	46.48902	15	441	0	0	0	0	35	477	0	0	0	0	0	0	0	44	506	0	0	0	77	544	1	0	0	52	599	0	0	1	88	571	0	0	0	0
18.56998	46.08823	50	1337	5	0	0	0	60	1573	0	0	0	0	4	0	0	47	1637	7	0	0	81	1522	0	0	0	67	1562	0	0	0	88	1616	1	0	0	1
18.514	45.88524	5	182	28	1	0	0	6	191	0	0	0	12	59	0	2	58	213	32	0	0	49	217	65	0	0	50	254	23	1	0	89	282	2	0	1	0
18.50878	45.87424	4	425	9	0	0	0	17	501	0	0	0	0	8	0	0	20	516	9	0	0	28	580	11	0	1	45	588	11	8	3	91	490	0	0	0	0
18.10797	46.01216	114	0	0	0	0	0	113	0	0	0	0	0	0	0	0	101	0	0	0	0	99	0	0	0	0	85	0	0	0	0	94	0	0	0	0	1
18.39778	45.95306	90	636	12	0	0	0	128	685	2	0	0	4	2	0	1	110	660	23	0	1	120	713	6	0	12	112	695	7	0	12	95	638	1	1	0	24
